Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-500.0,-500.0,-500.0,-500.0,-111.0,-124.0,-500.0,-131.0,-281.0,-101.0
-413.0,-181.0,-187.0,-149.0,-92.0,-83.0,-76.0,-88.0,-234.0,-86.0
-500.0,-320.0,-479.0,-490.0,-500.0,-74.0,-83.0,-117.0,-334.0,-149.0
-213.0,-107.0,-219.0,-245.0,-108.0,-126.0,-169.0,-124.0,-172.0,-334.0
-170.0,-336.0,-350.0,-123.0,-83.0,-152.0,-95.0,-88.0,-237.0,-107.0
-342.0,-174.0,-230.0,-314.0,-130.0,-141.0,-150.0,-140.0,-176.0,-148.0
-500.0,-500.0,-390.0,-191.0,-195.0,-121.0,-111.0,-116.0,-162.0,-132.0
-170.0,-133.0,-183.0,-205.0,-108.0,-104.0,-108.0,-92.0,-143.0,-95.0
-500.0,-452.0,-500.0,-198.0,-122.0,-131.0,-126.0,-135.0,-171.0,-145.0
-184.0,-152.0,-247.0,-272.0,-90.0,-134.0,-133.0,-170.0,-352.0,-161.0
-500.0,-158.0,-500.0,-359.0,-128.0,-125.0,-146.0,-146.0,-140.0,-159.0
-253.0,-154.0,-176.0,-128.0,-122.0,-122.0,-97.0,-188.0,-125.0,-78.0
-356.0,-500.0,-500.0,-145.0,-471.0,-140.0,-131.0,-212.0,-322.0,-114.0
-256.0,-247.0,-274.0,-282.0,-111.0,-197.0,-104.0,-95.0,-169.0,-104.0
-500.0,-167.0,-176.0,-118.0,-351.0,-116.0,-133.0,-160.0,-388.0,-151.0
-401.0,-101.0,-177.0,-161.0,-185.0,-100.0,-147.0,-117.0,-205.0,-116.0
-500.0,-139.0,-166.0,-265.0,-127.0,-94.0,-135.0,-157.0,-500.0,-245.0
-203.0,-150.0,-205.0,-240.0,-96.0,-134.0,-186.0,-137.0,-327.0,-117.0
-500.0,-107.0,-500.0,-500.0,-150.0,-112.0,-341.0,-115.0,-403.0,-500.0
-425.0,-106.0,-231.0,-145.0,-90.0,-230.0,-177.0,-124.0,-183.0,-140.0
-500.0,-124.0,-500.0,-180.0,-112.0,-113.0,-120.0,-135.0,-500.0,-107.0
