Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-244.30818,-503.4194,-644.9243,-1028.9656,-236.18707,-1070.6355,-768.54175,-239.74689,-242.64232,-127.37594
-122.40846,-618.9608,-616.60846,-363.26865,-357.38605,-256.7383,-121.376686,-238.8363,-510.42514,-3.4623697
-126.355194,-242.41592,-127.203545,-1030.2246,-124.65339,-360.95947,-576.36115,-126.02686,-1049.5773,-124.46971
-122.343445,-125.35745,-491.8202,-513.24457,-0.28551826,-359.38458,-236.99362,-0.5305909,-1095.0419,-246.54866
-117.94514,-364.00015,-629.38855,-1013.84033,-124.180504,-1036.004,-125.27428,-240.50389,-239.38333,-365.26733
-0.95099413,-121.52469,-0.58174247,-1011.74615,-122.08278,-365.4748,-364.48544,-676.3757,-1.4473174,-240.1341
-355.51874,-122.7531,-250.65681,-125.75612,-369.44647,-360.0677,-490.26367,-500.36127,-122.59716,-124.194244
-122.32519,-120.93751,-123.33908,-0.31878102,-234.06322,-125.96877,-124.271,-362.83853,-239.39972,-374.8107
-238.14064,-235.09782,-370.99356,-1038.4585,-233.32547,-0.6337698,-242.4087,-118.20236,-240.30388,-237.64465
-491.53152,-125.86473,-919.30475,-370.34067,-477.56277,-1039.878,-122.83049,-119.20428,-126.924866,-126.55209
-119.69003,-120.75125,-745.70776,-0.59240496,-529.3154,-126.4732,-125.03995,-352.2985,-478.59088,-244.71263
-125.765205,-235.14433,-251.16396,-0.8428699,-357.18283,-0.16061564,-123.434875,-1199.4393,-126.75577,-245.03096
-124.494705,-246.63683,-247.03098,-364.6434,-123.19622,-241.95174,-237.45445,-0.21029472,-368.23544,-617.696
-122.75709,-370.94614,-360.39874,-126.705376,-126.502335,-125.146,-122.11413,-0.26945066,-478.4071,-611.5502
-126.148,-237.36993,-250.35968,-1067.5687,-601.59686,-122.08368,-241.12401,-600.7065,-362.0973,-4.3209186
-501.1018,-241.5065,-744.512,-1052.0717,-246.72693,-247.46045,-0.45915374,-119.06107,-966.43353,-238.03629
-494.52148,-364.11038,-1187.512,-377.505,-122.45542,-909.68353,-123.63205,-121.11255,-125.702446,-130.0812
-607.5782,-124.96001,-1.0088125,-124.556046,-349.53903,-122.45328,-238.87329,-356.75888,-123.933426,-125.16122
-0.7698415,-125.78724,-628.70905,-364.93246,-125.89234,-245.88574,-242.19669,-245.90222,-499.98676,-127.69789
